doi,article_id,article_type,publication_date,oa_is_oa,oa_status,oa_fulltext
10.1126/science.add4250,hW4308448385,article,2022-11-03,FALSE,closed,FALSE
10.1126/science.abq6453,hW4366507092,article,2023-04-20,TRUE,hybrid,TRUE
10.1126/science.abo1131,hW4378976118,article,2023-06-01,FALSE,closed,FALSE
10.1126/science.ade0027,hW4380769263,article,2023-06-15,TRUE,green,TRUE
10.1126/science.adf2359,hW4387595441,article,2023-10-12,TRUE,green,TRUE
10.1126/science.adj3858,hW4387951761,article,2023-10-26,FALSE,closed,FALSE
10.1126/science.adk8544,hW4393279576,article,2024-03-28,TRUE,green,TRUE
10.1126/science.adl0544,hW4400314210,article,2024-07-04,FALSE,closed,FALSE
10.1126/science.aaz3893,hW3154601095,article,2021-04-15,TRUE,green,TRUE
10.1126/science.abg3091,hW3202671875,article,2021-09-30,TRUE,green,TRUE
10.1126/science.abf0711,hW4205265308,article,2021-07-22,FALSE,closed,FALSE
10.1126/science.abl7257,hW4214834354,article,2022-01-01,FALSE,closed,FALSE
10.1126/science.abg3036,hW4220907438,article,2022-03-17,TRUE,green,TRUE
10.1126/science.abo4637,hW4229007583,article,2022-05-05,FALSE,closed,FALSE
10.1126/science.abk2793,hW4282960480,article,2022-06-16,TRUE,green,TRUE
10.1126/science.abi9547,hW4283728447,article,2022-06-30,TRUE,green,TRUE
10.1126/science.abm6222,hW4288422732,article,2022-07-28,TRUE,green,TRUE
10.1126/science.ade6219,hW4310703717,article,2022-12-01,FALSE,closed,FALSE
10.1126/science.adc9318,hW4321018483,article,2023-02-16,FALSE,closed,FALSE
10.1126/science.abn8455,hW4362471078,article,2023-03-31,TRUE,green,TRUE
10.1126/science.abo6192,hW4365457153,article,2023-04-13,FALSE,closed,FALSE
10.1126/science.add5892,hW4380763093,article,2023-06-15,TRUE,green,TRUE
10.1126/science.adg7314,hW4384154860,article,2023-07-13,FALSE,closed,FALSE
10.1126/science.adj5957,hW4384154861,editorial,2023-07-13,FALSE,closed,FALSE
10.1126/science.adh3253,hW4386523929,article,2023-09-07,TRUE,green,TRUE
10.1126/science.ade4177,hW4386736798,article,2023-09-14,FALSE,closed,FALSE
10.1126/science.add1417,hW4391215112,article,2024-01-25,TRUE,hybrid,TRUE
10.1126/science.adl3364,hW4399154436,article,2024-05-30,FALSE,closed,FALSE
10.1126/science.ado4564,hW4400770110,article,2024-07-18,TRUE,hybrid,FALSE
10.1126/science.adn3949,hW4404795579,article,2024-11-28,TRUE,green,TRUE
10.1126/science.adj3020,hW4405306529,article,2024-12-12,TRUE,green,TRUE
10.1126/science.abf3995,hW3121440768,article,2021-01-28,FALSE,closed,FALSE
10.1126/science.aaz9266,hW3136602805,article,2021-03-25,FALSE,closed,FALSE
10.1126/science.abe6542,hW3159490608,article,2021-04-29,TRUE,green,TRUE
10.1126/science.abi8627,hW3174958051,article,2022-01-27,TRUE,green,TRUE
10.1126/science.abe8457,hW4210468311,article,2022-02-03,TRUE,green,TRUE
10.1126/science.abm7915,hW4224101119,article,2022-04-14,TRUE,green,TRUE
10.1126/science.abm7192,hW4284677688,article,2022-07-07,TRUE,bronze,FALSE
10.1126/science.abm7466,hW4310251689,article,2022-11-24,TRUE,hybrid,TRUE
10.1126/science.abq8591,hW4310702839,article,2022-12-01,FALSE,closed,FALSE
10.1126/science.abq4137,hW4381613090,article,2023-06-22,FALSE,closed,FALSE
10.1126/science.adf9725,hW4381613120,article,2023-06-22,TRUE,green,TRUE
10.1126/science.adi8982,hW4384155145,editorial,2023-07-13,TRUE,bronze,FALSE
10.1126/science.add7795,hW4389166133,article,2023-11-30,TRUE,green,TRUE
10.1126/science.adf3256,hW4389429551,article,2023-12-07,FALSE,closed,FALSE
10.1126/science.adn2838,hW4391641010,article,2024-02-08,TRUE,green,TRUE
10.1126/science.adk8013,hW4391839146,article,2024-02-15,TRUE,green,TRUE
10.1126/science.add9528,hW4393253861,article,2024-03-28,TRUE,green,TRUE
10.1126/science.adh7688,hW4398250529,article,2024-05-23,TRUE,green,TRUE
10.1126/science.adj6771,hW4400078998,article,2024-06-27,FALSE,closed,FALSE
10.1126/science.adn4955,hW4403092346,article,2024-10-03,TRUE,green,TRUE
10.1126/science.abb6848,hW3130613606,article,2021-02-19,TRUE,green,TRUE
10.1126/science.abi7803,hW3186804917,article,2021-07-29,FALSE,closed,FALSE
10.1126/science.aba5186,hW3205552454,article,2021-10-14,TRUE,green,TRUE
10.1126/science.abe2913,hW3217393517,article,2021-11-25,TRUE,green,TRUE
10.1126/science.abl8876,hW4211262214,article,2022-02-10,TRUE,green,TRUE
10.1126/science.abi8175,hW4224994977,article,2022-04-28,TRUE,green,TRUE
10.1126/science.abl7811,hW4283328116,article,2022-06-23,TRUE,bronze,FALSE
10.1126/science.abo3411,hW4295088909,article,2022-09-08,TRUE,green,TRUE
10.1126/science.abn8131,hW4302425393,article,2022-10-06,FALSE,closed,FALSE
10.1126/science.add6975,hW4305040323,article,2022-10-13,FALSE,closed,FALSE
10.1126/science.abq1218,hW4313555553,article,2023-01-05,FALSE,closed,FALSE
10.1126/science.ade0760,hW4321018366,article,2023-02-16,FALSE,closed,FALSE
10.1126/science.abl5237,hW4321749133,article,2023-02-24,FALSE,closed,FALSE
10.1126/science.adg7883,hW4362677102,article,2023-04-06,TRUE,hybrid,TRUE
10.1126/science.adf0752,hW4381612797,article,2023-06-22,FALSE,closed,FALSE
10.1126/science.adg6605,hW4384926396,article,2023-07-20,TRUE,hybrid,TRUE
10.1126/science.adj9529,hW4391836411,article,2024-02-15,FALSE,closed,FALSE
10.1126/science.adk6921,hW4393036081,article,2024-03-21,TRUE,hybrid,TRUE
10.1126/science.ado8069,hW4395444214,preprint,2024-09-19,TRUE,green,TRUE
10.1126/science.abo7579,hW4401414138,article,2024-08-08,FALSE,closed,FALSE
10.1126/science.ads9158,hW4405306490,article,2024-12-12,TRUE,green,TRUE
10.1126/science.aba7202,hW2989839938,article,2021-06-17,TRUE,green,TRUE
10.1126/science.abf0590,hW3158997264,article,2021-04-29,FALSE,closed,FALSE
10.1126/science.abm4245,hW3214776680,article,2022-01-06,TRUE,green,TRUE
10.1126/science.aay3253,hW3215897494,article,2021-12-02,TRUE,green,TRUE
10.1126/science.abj1580,hW3215946130,article,2021-11-25,FALSE,closed,FALSE
10.1126/science.acx9733,hW4200033611,article,2021-12-02,FALSE,closed,FALSE
10.1126/science.abg3793,hW4205471466,article,2022-01-06,FALSE,closed,FALSE
10.1126/science.abj3068,hW4213046832,article,2022-02-17,TRUE,bronze,FALSE
10.1126/science.abm9247,hW4214950837,article,2022-03-03,TRUE,green,TRUE
10.1126/science.abn0661,hW4281562020,article,2022-05-26,FALSE,closed,FALSE
10.1126/science.abm4443,hW4294167258,review,2022-09-01,FALSE,closed,FALSE
10.1126/science.add8943,hW4306902093,article,2022-10-20,TRUE,green,TRUE
10.1126/science.adf4952,hW4317437815,article,2023-01-19,TRUE,green,TRUE
10.1126/science.adh3097,hW4365445817,article,2023-04-13,TRUE,green,TRUE
10.1126/science.adf8822,hW4384155008,article,2023-07-13,FALSE,closed,FALSE
10.1126/science.add6815,hW4386127006,article,2023-08-24,FALSE,closed,FALSE
10.1126/science.adi9226,hW4386523659,article,2023-09-07,TRUE,green,TRUE
10.1126/science.adi8308,hW4388520497,article,2023-11-09,TRUE,green,TRUE
10.1126/science.adn6059,hW4391839315,article,2024-02-15,TRUE,green,TRUE
10.1126/science.ado5915,hW4392340837,preprint,2024-07-25,TRUE,green,TRUE
10.1126/science.adl0920,hW4399154148,article,2024-05-30,FALSE,closed,FALSE
10.1126/science.adp2241,hW4400974613,review,2024-07-25,TRUE,green,TRUE
10.1126/science.adk6953,hW4401990519,article,2024-08-29,TRUE,green,TRUE
10.1126/science.abg0330,hW3106774887,article,2021-03-25,TRUE,green,TRUE
10.1126/science.abg5999,hW3179171650,article,2021-07-09,TRUE,green,TRUE
10.1126/science.abi7801,hW3193933253,article,2021-08-19,TRUE,green,TRUE
10.1126/science.acx9605,hW3212262184,article,2021-11-11,FALSE,closed,FALSE
10.1126/science.abn1045,hW4220914908,article,2022-03-10,FALSE,closed,FALSE
10.1126/science.abm4033,hW4281558684,article,2022-05-26,TRUE,green,TRUE
10.1126/science.abo4628,hW4288424535,article,2022-07-28,TRUE,green,TRUE
10.1126/science.abo3828,hW4293068704,article,2022-08-18,FALSE,closed,FALSE
10.1126/science.ade1675,hW4295084880,article,2022-09-08,TRUE,green,TRUE
10.1126/science.abj2890,hW4302425337,article,2022-10-06,TRUE,green,TRUE
10.1126/science.add2541,hW4322764133,article,2023-03-02,FALSE,closed,FALSE
10.1126/science.adf5300,hW4368347272,article,2023-05-04,FALSE,closed,FALSE
10.1126/science.adg2565,hW4384925754,article,2023-07-20,TRUE,green,TRUE
10.1126/science.adf2678,hW4387771000,article,2023-10-19,FALSE,closed,FALSE
10.1126/science.adi8722,hW4396780172,article,2024-05-09,TRUE,hybrid,TRUE
10.1126/science.adh5548,hW4399849429,article,2024-06-20,TRUE,green,TRUE
10.1126/science.adp5395,hW4401751817,article,2024-08-22,TRUE,green,TRUE
10.1126/science.adn6833,hW4401990255,article,2024-08-29,TRUE,green,TRUE
10.1126/science.aba9001,hW3118717598,article,2021-01-14,TRUE,green,TRUE
10.1126/science.aba3776,hW3163903060,review,2021-05-21,FALSE,closed,FALSE
10.1126/science.abh3169,hW3174559140,article,2021-06-25,FALSE,closed,FALSE
10.1126/science.abf6505,hW3179425616,article,2021-07-09,TRUE,green,TRUE
10.1126/science.abg5550,hW3197454148,article,2021-09-02,FALSE,closed,FALSE
10.1126/science.abd8887,hW3213234002,article,2021-11-18,FALSE,closed,FALSE
10.1126/science.abm5320,hW4220694174,article,2022-03-17,TRUE,green,TRUE
10.1126/science.abl7108,hW4220849842,article,2022-03-17,TRUE,green,TRUE
10.1126/science.abm2295,hW4225789402,article,2022-09-08,TRUE,green,TRUE
10.1126/science.ade5658,hW4305040304,letter,2022-10-13,FALSE,closed,FALSE
10.1126/science.abn0098,hW4306902106,article,2022-10-20,TRUE,green,TRUE
10.1126/science.add0080,hW4308444625,article,2022-11-03,TRUE,green,TRUE
10.1126/science.adc9487,hW4378194964,article,2023-05-25,FALSE,closed,FALSE
10.1126/science.adh0301,hW4386736950,article,2023-09-14,TRUE,hybrid,TRUE
10.1126/science.adh0059,hW4386917171,article,2023-09-21,TRUE,hybrid,TRUE
10.1126/science.adf9941,hW4387568857,article,2023-10-12,TRUE,green,TRUE
10.1126/science.adk1111,hW4388937077,article,2023-11-23,FALSE,closed,FALSE
10.1126/science.adj9255,hW4389764088,article,2023-12-14,FALSE,closed,FALSE
10.1126/science.adh2526,hW4389765341,article,2023-12-14,TRUE,green,TRUE
10.1126/science.adg0812,hW4392027991,article,2024-02-22,TRUE,green,TRUE
10.1126/science.adj6556,hW4392797038,article,2024-03-14,FALSE,closed,FALSE
10.1126/science.ado5143,hW4400314209,article,2024-07-04,FALSE,closed,FALSE
10.1126/science.adj8691,hW4401990517,article,2024-08-29,TRUE,green,TRUE
10.1126/science.adq1741,hW4403718818,article,2024-10-24,TRUE,green,TRUE
10.1126/science.abf3286,hW3092267660,article,2021-02-18,TRUE,green,TRUE
10.1126/science.abf7921,hW3120732682,letter,2021-01-14,TRUE,bronze,FALSE
10.1126/science.abf5759,hW3157630266,article,2021-05-06,TRUE,green,TRUE
10.1126/science.abg5451,hW3159134715,article,2021-04-29,FALSE,closed,FALSE
10.1126/science.abi8329,hW3167399116,letter,2021-06-10,FALSE,closed,FALSE
10.1126/science.abj6777,hW3198632415,article,2021-09-02,TRUE,bronze,TRUE
10.1126/science.abl7392,hW4220730782,article,2022-01-27,FALSE,closed,FALSE
10.1126/science.abo4603,hW4223986750,letter,2022-04-14,FALSE,closed,FALSE
10.1126/science.abn9220,hW4224286236,article,2022-04-21,FALSE,closed,FALSE
10.1126/science.abm5224,hW4280643668,article,2022-05-19,TRUE,green,TRUE
10.1126/science.abq2594,hW4308438500,review,2022-11-03,TRUE,green,TRUE
10.1126/science.ade9858,hW4312097794,article,2022-12-22,TRUE,green,TRUE
10.1126/science.adh2762,hW4321748993,article,2023-02-24,FALSE,closed,FALSE
10.1126/science.abq2834,hW4365445770,article,2023-04-13,FALSE,closed,FALSE
10.1126/science.adf8440,hW4381613305,article,2023-06-22,FALSE,closed,FALSE
10.1126/science.adh2713,hW4384155043,article,2023-07-13,TRUE,green,TRUE
10.1126/science.ade5050,hW4387392303,article,2023-10-06,FALSE,closed,FALSE
10.1126/science.adg6304,hW4390045966,article,2023-12-21,TRUE,green,TRUE
10.1126/science.adk7368,hW4392796900,article,2024-03-14,TRUE,green,TRUE
10.1126/science.ado5019,hW4400770286,article,2024-07-18,TRUE,gold,NA
10.1126/science.adn5421,hW4403925084,article,2024-10-31,TRUE,green,TRUE
10.1126/science.abd9191,hW3137008892,article,2021-03-18,FALSE,closed,FALSE
10.1126/science.abi7208,hW3175549312,article,2021-07-01,TRUE,green,TRUE
10.1126/science.abg0241,hW3214716084,article,2021-11-11,FALSE,closed,FALSE
10.1126/science.acx9782,hW4200557555,article,2021-12-09,FALSE,closed,FALSE
10.1126/science.abn1421,hW4223901821,article,2022-04-14,FALSE,closed,FALSE
10.1126/science.abg2653,hW4280575543,article,2022-05-19,TRUE,green,TRUE
10.1126/science.abm6380,hW4280584397,article,2022-05-19,TRUE,green,TRUE
10.1126/science.abn4016,hW4281735980,article,2022-06-02,TRUE,gold,TRUE
10.1126/science.add4297,hW4282982723,article,2022-06-16,FALSE,closed,FALSE
10.1126/science.abp9554,hW4285493533,article,2022-07-14,FALSE,closed,FALSE
10.1126/science.adc9973,hW4302425297,article,2022-10-06,TRUE,green,TRUE
10.1126/science.ade5320,hW4311887673,article,2022-12-08,TRUE,green,TRUE
10.1126/science.ade8873,hW4319662892,article,2023-02-09,TRUE,bronze,FALSE
10.1126/science.ade7759,hW4367173623,article,2023-04-27,TRUE,green,TRUE
10.1126/science.abl4997,hW4378976225,article,2023-06-01,TRUE,green,TRUE
10.1126/science.adi1024,hW4385298737,article,2023-07-27,TRUE,green,TRUE
10.1126/science.adf6218,hW4387128682,article,2023-09-28,FALSE,closed,FALSE
10.1126/science.add9115,hW4387568512,article,2023-10-12,TRUE,green,TRUE
10.1126/science.adg1955,hW4390734334,article,2024-01-11,TRUE,green,TRUE
10.1126/science.adj3770,hW4390967695,article,2024-01-18,TRUE,green,TRUE
10.1126/science.adg9196,hW4391640471,article,2024-02-08,TRUE,green,TRUE
10.1126/science.adk2086,hW4392544669,article,2024-03-07,TRUE,green,TRUE
10.1126/science.adl6282,hW4401751614,article,2024-08-22,TRUE,bronze,FALSE
10.1126/science.adj7368,hW4403294102,article,2024-10-10,TRUE,green,TRUE
10.1126/science.adn1477,hW4405056567,article,2024-12-05,TRUE,green,TRUE
10.1126/science.abg2334,hW3123442891,letter,2021-01-21,FALSE,closed,FALSE
10.1126/science.abd9220,hW3130388974,article,2021-02-25,FALSE,closed,FALSE
10.1126/science.abf9679,hW3145953065,article,2021-04-09,FALSE,closed,FALSE
10.1126/science.aav0448,hW3157953237,article,2021-05-06,FALSE,closed,FALSE
10.1126/science.abe6494,hW3158584516,article,2021-04-29,FALSE,closed,FALSE
10.1126/science.abg0132,hW3163117792,article,2021-05-21,FALSE,closed,FALSE
10.1126/science.abd2475,hW3202323137,article,2021-09-30,FALSE,closed,FALSE
10.1126/science.abj9184,hW4200478178,article,2021-12-23,FALSE,closed,FALSE
10.1126/science.abg4618,hW4228998748,article,2022-05-05,FALSE,closed,FALSE
10.1126/science.abf9088,hW4282961320,article,2022-06-16,FALSE,closed,FALSE
10.1126/science.abc2757,hW4297995871,review,2022-09-29,FALSE,closed,FALSE
10.1126/science.adc9570,hW4322764169,article,2023-03-02,FALSE,closed,FALSE
10.1126/science.ade6523,hW4323806129,article,2023-03-10,FALSE,closed,FALSE
10.1126/science.abq7768,hW4366599128,article,2023-04-20,TRUE,green,TRUE
10.1126/science.adf5451,hW4378976923,article,2023-06-01,FALSE,closed,FALSE
10.1126/science.ade2038,hW4381612881,article,2023-06-22,FALSE,closed,FALSE
10.1126/science.adg9931,hW4384925359,article,2023-07-20,FALSE,closed,FALSE
10.1126/science.adh1859,hW4390046003,article,2023-12-21,TRUE,green,TRUE
10.1126/science.adi5554,hW4391215105,article,2024-01-25,FALSE,closed,FALSE
10.1126/science.adk7825,hW4392544696,article,2024-03-07,TRUE,green,TRUE
10.1126/science.adi5639,hW4392544739,article,2024-03-07,FALSE,closed,FALSE
10.1126/science.adh2771,hW4393279432,article,2024-03-28,TRUE,green,TRUE
10.1126/science.adl5364,hW4393928505,article,2024-04-04,TRUE,green,TRUE
10.1126/science.adk0582,hW4396977864,article,2024-05-16,TRUE,green,TRUE
10.1126/science.adh1938,hW4398250232,article,2024-05-23,TRUE,green,TRUE
10.1126/science.adp4963,hW4399619498,article,2024-06-13,FALSE,closed,FALSE
10.1126/science.adr3150,hW4404125228,article,2024-11-07,FALSE,closed,FALSE
10.1126/science.aaz4544,hW3137645650,article,2021-03-25,FALSE,closed,FALSE
10.1126/science.abe1931,hW3156554788,article,2021-04-22,TRUE,green,TRUE
10.1126/science.abh4283,hW3167848258,article,2021-06-17,TRUE,green,TRUE
10.1126/science.abj0412,hW3192412183,article,2021-08-05,TRUE,green,TRUE
10.1126/science.abj0089,hW3193567771,article,2021-08-19,TRUE,green,TRUE
10.1126/science.abl6502,hW3214301032,article,2022-01-06,TRUE,green,TRUE
10.1126/science.abi8884,hW3214849032,article,2021-12-23,TRUE,green,TRUE
10.1126/science.abn1719,hW4282969031,article,2022-06-16,FALSE,closed,FALSE
10.1126/science.adf0067,hW4309232555,article,2022-11-17,TRUE,green,TRUE
10.1126/science.adg3182,hW4362460191,article,2023-03-31,TRUE,green,TRUE
10.1126/science.ade0113,hW4362472206,article,2023-03-31,FALSE,closed,FALSE
10.1126/science.add1795,hW4368347302,article,2023-05-04,TRUE,green,TRUE
10.1126/science.adj4270,hW4389166036,article,2023-11-30,TRUE,green,TRUE
10.1126/science.adi6317,hW4390734050,article,2024-01-11,TRUE,green,TRUE
10.1126/science.adj2609,hW4391485928,article,2024-02-02,FALSE,closed,FALSE
10.1126/science.adh1823,hW4392282712,article,2024-02-29,TRUE,green,TRUE
10.1126/science.adn6541,hW4399848842,article,2024-06-20,FALSE,closed,FALSE
10.1126/science.ado1663,hW4401211208,article,2024-08-01,TRUE,hybrid,TRUE
10.1126/science.adp5186,hW4401990256,article,2024-08-29,TRUE,green,TRUE
10.1126/science.371.6527.334,hW3124004966,article,2021-01-21,FALSE,closed,FALSE
10.1126/science.abf1772,hW3164698972,article,2021-05-27,TRUE,green,TRUE
10.1126/science.aay1513,hW3172740649,article,2021-06-17,FALSE,closed,FALSE
10.1126/science.abl4732,hW3212694413,article,2022-01-06,TRUE,hybrid,TRUE
10.1126/science.abj4210,hW4210308669,article,2022-01-27,FALSE,closed,FALSE
10.1126/science.abg5980,hW4214486397,article,2022-04-21,TRUE,green,TRUE
10.1126/science.abg4044,hW4282968229,article,2022-06-16,TRUE,green,TRUE
10.1126/science.abg3875,hW4282972035,article,2022-06-16,TRUE,green,TRUE
10.1126/science.abo2804,hW4284712466,article,2022-07-07,FALSE,closed,FALSE
10.1126/science.abp8933,hW4378194755,article,2023-05-25,TRUE,hybrid,TRUE
10.1126/science.adf6287,hW4382520283,article,2023-06-29,FALSE,closed,FALSE
10.1126/science.adh5206,hW4388214851,article,2023-11-02,TRUE,hybrid,TRUE
10.1126/science.adh1215,hW4388936981,article,2023-11-23,FALSE,closed,FALSE
10.1126/science.adi3332,hW4391839303,article,2024-02-15,FALSE,closed,FALSE
10.1126/science.adk4902,hW4391845904,article,2024-02-15,FALSE,closed,FALSE
10.1126/science.ado7069,hW4393036073,editorial,2024-03-21,FALSE,closed,FALSE
10.1126/science.abo3801,hW4393928590,article,2024-04-04,FALSE,closed,FALSE
10.1126/science.adn9524,hW4394933461,article,2024-04-18,FALSE,closed,FALSE
10.1126/science.adj8321,hW4396977862,article,2024-05-16,TRUE,green,TRUE
10.1126/science.adh0559,hW4398250017,article,2024-05-23,TRUE,green,TRUE
10.1126/science.adr0428,hW4404809250,article,2024-11-28,TRUE,green,TRUE
10.1126/science.abe0526,hW3129490351,article,2021-02-25,TRUE,green,TRUE
10.1126/science.abe9233,hW3139119998,article,2021-03-25,TRUE,green,TRUE
10.1126/science.abg0532,hW3159750885,article,2021-04-29,TRUE,green,TRUE
10.1126/science.abi8372,hW3208500063,review,2021-10-28,FALSE,closed,FALSE
10.1126/science.abg1727,hW3215468536,review,2021-12-02,FALSE,closed,FALSE
10.1126/science.abj0270,hW4205219326,article,2022-01-06,TRUE,green,TRUE
10.1126/science.abm3087,hW4210591387,article,2022-01-27,TRUE,hybrid,TRUE
10.1126/science.abl5435,hW4213142189,article,2022-02-17,TRUE,gold,NA
10.1126/science.abl4412,hW4223964064,article,2022-04-07,FALSE,closed,FALSE
10.1126/science.abp9775,hW4297995913,article,2022-09-29,TRUE,green,TRUE
10.1126/science.ade5239,hW4318141644,article,2023-01-26,FALSE,closed,FALSE
10.1126/science.adf6121,hW4377013851,article,2023-05-18,TRUE,green,TRUE
10.1126/science.adh8830,hW4388520207,article,2023-11-09,TRUE,green,TRUE
10.1126/science.ade4970,hW4389722481,article,2023-12-14,TRUE,green,TRUE
10.1126/science.adj8533,hW4396574390,article,2024-05-02,TRUE,green,TRUE
10.1126/science.abn4861,hW4401211686,article,2024-08-01,FALSE,closed,FALSE
10.1126/science.adg4687,hW4402475620,article,2024-09-12,TRUE,gold,TRUE
10.1126/science.adr2138,hW4404125085,article,2024-11-07,FALSE,closed,FALSE
10.1126/science.abi6364,hW3169319353,article,2021-06-17,FALSE,closed,FALSE
10.1126/science.abc1966,hW3178477842,article,2021-07-15,FALSE,closed,FALSE
10.1126/science.abk1671,hW3196131251,letter,2021-08-19,FALSE,closed,FALSE
